,Stock,Stock_to_Flow,Price
2050-09-18,20989864.806508686,15501.207065991459,
2050-09-19,20989868.5163152,15501.20980571749,
2050-09-20,20989872.226121712,15501.212545443515,
2050-09-21,20989875.935928226,15501.215285169543,
2050-09-22,20989879.64573474,15501.218024895574,
2050-09-23,20989883.35554125,15501.2207646216,
2050-09-24,20989887.065347765,15501.223504347628,
2050-09-25,20989890.775154278,15501.226244073658,
2050-09-26,20989894.48496079,15501.228983799683,
2050-09-27,20989898.194767304,15501.231723525712,
2050-09-28,20989901.904573817,15501.234463251738,
2050-09-29,20989905.61438033,15501.237202977767,
2050-09-30,20989909.324186843,15501.239942703796,
2050-10-01,20989913.033993356,15501.242682429822,
2050-10-02,20989916.74379987,15501.245422155853,
2050-10-03,20989920.453606382,15501.24816188188,
2050-10-04,20989924.163412895,15501.250901607906,
2050-10-05,20989927.873219408,15501.253641333937,
2050-10-06,20989931.58302592,15501.256381059964,
2050-10-07,20989935.292832434,15501.25912078599,
2050-10-08,20989939.002638947,15501.26186051202,
2050-10-09,20989942.71244546,15501.264600238046,
2050-10-10,20989946.422251973,15501.267339964077,
2050-10-11,20989950.132058486,15501.270079690104,
2050-10-12,20989953.841865,15501.27281941613,
2050-10-13,20989957.551671512,15501.27555914216,
2050-10-14,20989961.261478025,15501.278298868188,
2050-10-15,20989964.97128454,15501.281038594214,
2050-10-16,20989968.68109105,15501.283778320243,
2050-10-17,20989972.390897565,15501.286518046269,
2050-10-18,20989976.100704078,15501.289257772298,
2050-10-19,20989979.81051059,15501.291997498327,
2050-10-20,20989983.520317104,15501.294737224353,
2050-10-21,20989987.230123617,15501.297476950383,
2050-10-22,20989990.93993013,15501.30021667641,
2050-10-23,20989994.649736643,15501.302956402436,
2050-10-24,20989998.359543156,15501.305696128467,
2050-10-25,20990002.06934967,15501.308435854493,
2050-10-26,20990005.779156182,15501.31117558052,
2050-10-27,20990009.488962695,15501.313915306551,
2050-10-28,20990013.198769208,15501.316655032577,
2050-10-29,20990016.90857572,15501.319394758608,
2050-10-30,20990020.618382234,15501.322134484635,
2050-10-31,20990024.328188747,15501.32487421066,
2050-11-01,20990028.03799526,15501.327613936692,
2050-11-02,20990031.747801773,15501.330353662717,
2050-11-03,20990035.457608286,15501.333093388745,
2050-11-04,20990039.1674148,15501.335833114776,
2050-11-05,20990042.877221312,15501.3385728408,
2050-11-06,20990046.587027825,15501.34131256683,
2050-11-07,20990050.29683434,15501.34405229286,
2050-11-08,20990054.00664085,15501.346792018883,
2050-11-09,20990057.716447365,15501.349531744914,
2050-11-10,20990061.426253878,15501.352271470943,
2050-11-11,20990065.13606039,15501.355011196967,
2050-11-12,20990068.845866904,15501.357750922998,
2050-11-13,20990072.555673417,15501.360490649024,
2050-11-14,20990076.26547993,15501.363230375055,
2050-11-15,20990079.975286443,15501.365970101082,
2050-11-16,20990083.685092956,15501.368709827108,
2050-11-17,20990087.39489947,15501.371449553139,
2050-11-18,20990091.104705982,15501.374189279166,
2050-11-19,20990094.814512495,15501.376929005191,
2050-11-20,20990098.524319008,15501.379668731222,
2050-11-21,20990102.23412552,15501.382408457248,
2050-11-22,20990105.943932034,15501.385148183275,
2050-11-23,20990109.653738547,15501.387887909306,
2050-11-24,20990113.36354506,15501.390627635332,
2050-11-25,20990117.073351573,15501.393367361361,
2050-11-26,20990120.783158086,15501.39610708739,
2050-11-27,20990124.4929646,15501.398846813416,
2050-11-28,20990128.202771112,15501.401586539445,
2050-11-29,20990131.912577625,15501.40432626547,
2050-11-30,20990135.62238414,15501.4070659915,
2050-12-01,20990139.33219065,15501.409805717529,
2050-12-02,20990143.041997164,15501.412545443554,
2050-12-03,20990146.751803678,15501.415285169585,
2050-12-04,20990150.46161019,15501.418024895613,
2050-12-05,20990154.171416704,15501.420764621638,
2050-12-06,20990157.881223217,15501.42350434767,
2050-12-07,20990161.59102973,15501.426244073697,
2050-12-08,20990165.300836243,15501.428983799722,
2050-12-09,20990169.010642756,15501.431723525753,
2050-12-10,20990172.72044927,15501.434463251779,
2050-12-11,20990176.43025578,15501.43720297781,
2050-12-12,20990180.140062295,15501.439942703837,
2050-12-13,20990183.849868808,15501.442682429863,
2050-12-14,20990187.55967532,15501.445422155892,
2050-12-15,20990191.269481834,15501.44816188192,
2050-12-16,20990194.979288347,15501.450901607946,
2050-12-17,20990198.68909486,15501.453641333976,
2050-12-18,20990202.398901373,15501.456381060001,
2050-12-19,20990206.108707886,15501.45912078603,
2050-12-20,20990209.8185144,15501.46186051206,
2050-12-21,20990213.528320912,15501.464600238085,
2050-12-22,20990217.238127425,15501.467339964116,
2050-12-23,20990220.94793394,15501.470079690143,
2050-12-24,20990224.65774045,15501.472819416169,
2050-12-25,20990228.367546964,15501.4755591422,
2050-12-26,20990232.077353477,15501.478298868225,
2050-12-27,20990235.78715999,15501.481038594253,
2050-12-28,20990239.496966504,15501.483778320284,
2050-12-29,20990243.206773017,15501.48651804631,
2050-12-30,20990246.91657953,15501.48925777234,
2050-12-31,20990250.626386043,15501.491997498368,
2051-01-01,20990254.336192556,15501.494737224393,
2051-01-02,20990258.04599907,15501.497476950424,
2051-01-03,20990261.75580558,15501.50021667645,
2051-01-04,20990265.465612095,15501.502956402477,
2051-01-05,20990269.175418608,15501.505696128508,
2051-01-06,20990272.88522512,15501.508435854532,
2051-01-07,20990276.595031634,15501.511175580563,
2051-01-08,20990280.304838147,15501.513915306592,
2051-01-09,20990284.01464466,15501.516655032616,
2051-01-10,20990287.724451173,15501.519394758647,
2051-01-11,20990291.434257686,15501.522134484676,
2051-01-12,20990295.1440642,15501.5248742107,
2051-01-13,20990298.853870712,15501.52761393673,
2051-01-14,20990302.563677225,15501.530353662756,
2051-01-15,20990306.27348374,15501.533093388787,
2051-01-16,20990309.98329025,15501.535833114815,
2051-01-17,20990313.693096764,15501.53857284084,
2051-01-18,20990317.402903277,15501.541312566871,
2051-01-19,20990321.11270979,15501.544052292898,
2051-01-20,20990324.822516304,15501.546792018924,
2051-01-21,20990328.532322817,15501.549531744955,
2051-01-22,20990332.24212933,15501.55227147098,
2051-01-23,20990335.951935843,15501.555011197008,
2051-01-24,20990339.661742356,15501.557750923039,
2051-01-25,20990343.37154887,15501.560490649064,
2051-01-26,20990347.08135538,15501.563230375094,
2051-01-27,20990350.791161895,15501.565970101123,
2051-01-28,20990354.500968408,15501.568709827148,
2051-01-29,20990358.21077492,15501.571449553177,
2051-01-30,20990361.920581434,15501.574189279203,
2051-01-31,20990365.630387947,15501.576929005232,
2051-02-01,20990369.34019446,15501.579668731261,
2051-02-02,20990373.050000973,15501.582408457287,
2051-02-03,20990376.759807486,15501.585148183318,
2051-02-04,20990380.469614,15501.587887909345,
2051-02-05,20990384.179420512,15501.59062763537,
2051-02-06,20990387.889227025,15501.593367361402,
2051-02-07,20990391.59903354,15501.596107087427,
2051-02-08,20990395.30884005,15501.598846813455,
2051-02-09,20990399.018646564,15501.601586539486,
2051-02-10,20990402.728453077,15501.604326265511,
2051-02-11,20990406.43825959,15501.607065991542,
2051-02-12,20990410.148066103,15501.60980571757,
2051-02-13,20990413.857872616,15501.612545443595,
2051-02-14,20990417.56767913,15501.615285169624,
2051-02-15,20990421.277485643,15501.618024895653,
2051-02-16,20990424.987292156,15501.620764621679,
2051-02-17,20990428.69709867,15501.623504347708,
2051-02-18,20990432.40690518,15501.626244073734,
2051-02-19,20990436.116711695,15501.628983799765,
2051-02-20,20990439.826518208,15501.631723525792,
2051-02-21,20990443.53632472,15501.634463251818,
2051-02-22,20990447.246131234,15501.637202977849,
2051-02-23,20990450.955937747,15501.639942703876,
2051-02-24,20990454.66574426,15501.642682429901,
2051-02-25,20990458.375550773,15501.645422155932,
2051-02-26,20990462.085357286,15501.648161881958,
2051-02-27,20990465.7951638,15501.650901607985,
2051-02-28,20990469.504970312,15501.653641334016,
2051-03-01,20990473.214776825,15501.656381060042,
2051-03-02,20990476.92458334,15501.659120786073,
2051-03-03,20990480.63438985,15501.6618605121,
2051-03-04,20990484.344196364,15501.664600238126,
2051-03-05,20990488.054002877,15501.667339964157,
2051-03-06,20990491.76380939,15501.67007969018,
2051-03-07,20990495.473615903,15501.67281941621,
2051-03-08,20990499.183422416,15501.67555914224,
2051-03-09,20990502.89322893,15501.678298868264,
2051-03-10,20990506.603035443,15501.681038594295,
2051-03-11,20990510.312841956,15501.683778320325,
2051-03-12,20990514.02264847,15501.686518046348,
2051-03-13,20990517.73245498,15501.68925777238,
2051-03-14,20990521.442261495,15501.691997498408,
2051-03-15,20990525.152068008,15501.694737224432,
2051-03-16,20990528.86187452,15501.697476950463,
2051-03-17,20990532.571681034,15501.700216676489,
2051-03-18,20990536.281487547,15501.70295640252,
2051-03-19,20990539.99129406,15501.705696128547,
2051-03-20,20990543.701100573,15501.708435854573,
2051-03-21,20990547.410907086,15501.711175580604,
2051-03-22,20990551.1207136,15501.713915306631,
2051-03-23,20990554.830520112,15501.716655032656,
2051-03-24,20990558.540326625,15501.719394758687,
2051-03-25,20990562.25013314,15501.722134484713,
2051-03-26,20990565.95993965,15501.72487421074,
2051-03-27,20990569.669746164,15501.727613936771,
2051-03-28,20990573.379552677,15501.730353662797,
2051-03-29,20990577.08935919,15501.733093388826,
2051-03-30,20990580.799165703,15501.735833114855,
2051-03-31,20990584.508972216,15501.73857284088,
2051-04-01,20990588.21877873,15501.74131256691,
2051-04-02,20990591.928585242,15501.744052292936,
2051-04-03,20990595.638391756,15501.746792018965,
2051-04-04,20990599.34819827,15501.749531744994,
2051-04-05,20990603.05800478,15501.75227147102,
2051-04-06,20990606.767811295,15501.75501119705,
2051-04-07,20990610.477617808,15501.757750923078,
2051-04-08,20990614.18742432,15501.760490649103,
2051-04-09,20990617.897230834,15501.763230375134,
2051-04-10,20990621.607037347,15501.76597010116,
2051-04-11,20990625.31684386,15501.768709827187,
2051-04-12,20990629.026650373,15501.771449553218,
2051-04-13,20990632.736456886,15501.774189279244,
2051-04-14,20990636.4462634,15501.776929005275,
2051-04-15,20990640.156069912,15501.779668731302,
2051-04-16,20990643.865876425,15501.782408457328,
2051-04-17,20990647.575682938,15501.785148183357,
2051-04-18,20990651.28548945,15501.787887909386,
2051-04-19,20990654.995295964,15501.790627635412,
2051-04-20,20990658.705102477,15501.79336736144,
2051-04-21,20990662.41490899,15501.796107087466,
2051-04-22,20990666.124715503,15501.798846813497,
2051-04-23,20990669.834522016,15501.801586539525,
2051-04-24,20990673.54432853,15501.80432626555,
2051-04-25,20990677.254135042,15501.807065991581,
2051-04-26,20990680.963941555,15501.809805717608,
2051-04-27,20990684.67374807,15501.812545443634,
2051-04-28,20990688.38355458,15501.815285169665,
2051-04-29,20990692.093361095,15501.81802489569,
2051-04-30,20990695.803167608,15501.820764621718,
2051-05-01,20990699.51297412,15501.823504347749,
2051-05-02,20990703.222780634,15501.826244073774,
2051-05-03,20990706.932587147,15501.828983799805,
2051-05-04,20990710.64239366,15501.831723525833,
2051-05-05,20990714.352200173,15501.834463251858,
2051-05-06,20990718.062006686,15501.83720297789,
2051-05-07,20990721.7718132,15501.839942703913,
2051-05-08,20990725.481619712,15501.842682429942,
2051-05-09,20990729.191426225,15501.845422155973,
2051-05-10,20990732.901232738,15501.848161881997,
2051-05-11,20990736.61103925,15501.850901608028,
2051-05-12,20990740.320845764,15501.853641334057,
2051-05-13,20990744.030652277,15501.85638106008,
2051-05-14,20990747.74045879,15501.859120786112,
2051-05-15,20990751.450265303,15501.861860512137,
2051-05-16,20990755.160071816,15501.864600238165,
2051-05-17,20990758.86987833,15501.867339964196,
2051-05-18,20990762.579684842,15501.870079690221,
2051-05-19,20990766.289491355,15501.872819416252,
2051-05-20,20990769.99929787,15501.87555914228,
2051-05-21,20990773.70910438,15501.878298868305,
2051-05-22,20990777.418910895,15501.881038594336,
2051-05-23,20990781.128717408,15501.883778320363,
2051-05-24,20990784.83852392,15501.886518046389,
2051-05-25,20990788.548330434,15501.88925777242,
2051-05-26,20990792.258136947,15501.891997498446,
2051-05-27,20990795.96794346,15501.894737224475,
2051-05-28,20990799.677749973,15501.897476950504,
2051-05-29,20990803.387556486,15501.90021667653,
2051-05-30,20990807.097363,15501.902956402559,
2051-05-31,20990810.807169512,15501.905696128588,
2051-06-01,20990814.516976025,15501.908435854613,
2051-06-02,20990818.226782538,15501.911175580643,
2051-06-03,20990821.93658905,15501.913915306668,
2051-06-04,20990825.646395564,15501.916655032697,
2051-06-05,20990829.356202077,15501.919394758726,
2051-06-06,20990833.06600859,15501.922134484752,
2051-06-07,20990836.775815103,15501.924874210783,
2051-06-08,20990840.485621616,15501.92761393681,
2051-06-09,20990844.19542813,15501.930353662836,
2051-06-10,20990847.905234642,15501.933093388867,
2051-06-11,20990851.615041155,15501.935833114892,
2051-06-12,20990855.32484767,15501.93857284092,
2051-06-13,20990859.03465418,15501.94131256695,
2051-06-14,20990862.744460694,15501.944052292976,
2051-06-15,20990866.454267208,15501.946792019005,
2051-06-16,20990870.16407372,15501.949531745035,
2051-06-17,20990873.873880234,15501.95227147106,
2051-06-18,20990877.583686747,15501.95501119709,
2051-06-19,20990881.29349326,15501.957750923119,
2051-06-20,20990885.003299773,15501.960490649144,
2051-06-21,20990888.713106286,15501.963230375173,
2051-06-22,20990892.4229128,15501.965970101199,
2051-06-23,20990896.132719312,15501.96870982723,
2051-06-24,20990899.842525825,15501.971449553257,
2051-06-25,20990903.552332338,15501.974189279283,
2051-06-26,20990907.26213885,15501.976929005314,
2051-06-27,20990910.971945364,15501.979668731341,
2051-06-28,20990914.681751877,15501.982408457367,
2051-06-29,20990918.39155839,15501.985148183398,
2051-06-30,20990922.101364903,15501.987887909423,
2051-07-01,20990925.811171416,15501.99062763545,
2051-07-02,20990929.52097793,15501.993367361481,
2051-07-03,20990933.230784442,15501.996107087507,
2051-07-04,20990936.940590955,15501.998846813538,
2051-07-05,20990940.65039747,15502.001586539565,
2051-07-06,20990944.36020398,15502.00432626559,
2051-07-07,20990948.070010494,15502.007065991622,
2051-07-08,20990951.779817007,15502.009805717646,
2051-07-09,20990955.48962352,15502.012545443675,
2051-07-10,20990959.199430034,15502.015285169706,
2051-07-11,20990962.909236547,15502.01802489573,
2051-07-12,20990966.61904306,15502.02076462176,
2051-07-13,20990970.328849573,15502.02350434779,
2051-07-14,20990974.038656086,15502.026244073813,
2051-07-15,20990977.7484626,15502.028983799844,
2051-07-16,20990981.45826911,15502.03172352587,
2051-07-17,20990985.168075625,15502.034463251897,
2051-07-18,20990988.877882138,15502.037202977928,
2051-07-19,20990992.58768865,15502.039942703954,
2051-07-20,20990996.297495164,15502.042682429985,
2051-07-21,20991000.007301677,15502.045422156012,
2051-07-22,20991003.71710819,15502.048161882038,
2051-07-23,20991007.426914703,15502.050901608069,
2051-07-24,20991011.136721216,15502.053641334096,
2051-07-25,20991014.84652773,15502.056381060122,
2051-07-26,20991018.556334242,15502.059120786153,
2051-07-27,20991022.266140755,15502.061860512178,
2051-07-28,20991025.97594727,15502.064600238207,
2051-07-29,20991029.68575378,15502.067339964236,
2051-07-30,20991033.395560294,15502.070079690262,
2051-07-31,20991037.105366807,15502.072819416291,
2051-08-01,20991040.81517332,15502.07555914232,
2051-08-02,20991044.524979834,15502.078298868346,
2051-08-03,20991048.234786347,15502.081038594375,
2051-08-04,20991051.94459286,15502.0837783204,
2051-08-05,20991055.654399373,15502.08651804643,
2051-08-06,20991059.364205886,15502.089257772459,
2051-08-07,20991063.0740124,15502.091997498484,
2051-08-08,20991066.78381891,15502.094737224515,
2051-08-09,20991070.493625425,15502.097476950543,
2051-08-10,20991074.203431938,15502.100216676568,
2051-08-11,20991077.91323845,15502.1029564026,
2051-08-12,20991081.623044964,15502.105696128625,
2051-08-13,20991085.332851477,15502.108435854652,
2051-08-14,20991089.04265799,15502.111175580683,
2051-08-15,20991092.752464503,15502.113915306709,
2051-08-16,20991096.462271016,15502.116655032738,
2051-08-17,20991100.17207753,15502.119394758767,
2051-08-18,20991103.881884042,15502.122134484793,
2051-08-19,20991107.591690555,15502.124874210822,
2051-08-20,20991111.30149707,15502.127613936851,
2051-08-21,20991115.01130358,15502.130353662877,
2051-08-22,20991118.721110094,15502.133093388906,
2051-08-23,20991122.430916607,15502.135833114931,
2051-08-24,20991126.14072312,15502.138572840962,
2051-08-25,20991129.850529633,15502.14131256699,
2051-08-26,20991133.560336147,15502.144052293015,
2051-08-27,20991137.27014266,15502.146792019046,
2051-08-28,20991140.979949173,15502.149531745074,
2051-08-29,20991144.689755686,15502.152271471099,
2051-08-30,20991148.3995622,15502.15501119713,
2051-08-31,20991152.10936871,15502.157750923156,
2051-09-01,20991155.819175225,15502.160490649183,
2051-09-02,20991159.528981738,15502.163230375214,
2051-09-03,20991163.23878825,15502.16597010124,
2051-09-04,20991166.948594764,15502.16870982727,
2051-09-05,20991170.658401277,15502.171449553298,
2051-09-06,20991174.36820779,15502.174189279323,
2051-09-07,20991178.078014303,15502.176929005354,
2051-09-08,20991181.787820816,15502.179668731378,
2051-09-09,20991185.49762733,15502.182408457407,
2051-09-10,20991189.207433842,15502.185148183438,
2051-09-11,20991192.917240355,15502.187887909462,
2051-09-12,20991196.62704687,15502.190627635493,
2051-09-13,20991200.33685338,15502.193367361522,
2051-09-14,20991204.046659894,15502.196107087546,
2051-09-15,20991207.756466407,15502.198846813577,
2051-09-16,20991211.46627292,15502.201586539602,
2051-09-17,20991215.176079433,15502.20432626563,
2051-09-18,20991218.885885946,15502.20706599166,
2051-09-19,20991222.59569246,15502.209805717686,
2051-09-20,20991226.305498973,15502.212545443717,
2051-09-21,20991230.015305486,15502.215285169745,
2051-09-22,20991233.725112,15502.21802489577,
2051-09-23,20991237.43491851,15502.220764621801,
2051-09-24,20991241.144725025,15502.223504347829,
2051-09-25,20991244.854531538,15502.226244073854,
2051-09-26,20991248.56433805,15502.228983799885,
2051-09-27,20991252.274144564,15502.23172352591,
2051-09-28,20991255.983951077,15502.23446325194,
2051-09-29,20991259.69375759,15502.237202977969,
2051-09-30,20991263.403564103,15502.239942703995,
2051-10-01,20991267.113370616,15502.242682430024,
2051-10-02,20991270.82317713,15502.245422156053,
2051-10-03,20991274.532983642,15502.248161882078,
2051-10-04,20991278.242790155,15502.250901608108,
2051-10-05,20991281.95259667,15502.253641334133,
2051-10-06,20991285.66240318,15502.256381060162,
2051-10-07,20991289.372209694,15502.259120786191,
2051-10-08,20991293.082016207,15502.261860512217,
2051-10-09,20991296.79182272,15502.264600238248,
2051-10-10,20991300.501629233,15502.267339964275,
2051-10-11,20991304.211435746,15502.270079690301,
2051-10-12,20991307.92124226,15502.272819416332,
2051-10-13,20991311.631048772,15502.275559142357,
2051-10-14,20991315.340855286,15502.278298868385,
2051-10-15,20991319.0506618,15502.281038594416,
2051-10-16,20991322.76046831,15502.283778320441,
2051-10-17,20991326.470274825,15502.28651804647,
2051-10-18,20991330.180081338,15502.2892577725,
2051-10-19,20991333.88988785,15502.291997498525,
2051-10-20,20991337.599694364,15502.294737224554,
2051-10-21,20991341.309500877,15502.29747695058,
2051-10-22,20991345.01930739,15502.30021667661,
2051-10-23,20991348.729113903,15502.302956402638,
2051-10-24,20991352.438920416,15502.305696128664,
2051-10-25,20991356.14872693,15502.308435854695,
2051-10-26,20991359.858533442,15502.311175580722,
2051-10-27,20991363.568339955,15502.313915306748,
2051-10-28,20991367.278146468,15502.316655032779,
2051-10-29,20991370.98795298,15502.319394758806,
2051-10-30,20991374.697759494,15502.322134484832,
2051-10-31,20991378.407566007,15502.324874210863,
2051-11-01,20991382.11737252,15502.327613936888,
2051-11-02,20991385.827179033,15502.33035366292,
2051-11-03,20991389.536985546,15502.333093388947,
2051-11-04,20991393.24679206,15502.335833114972,
2051-11-05,20991396.956598572,15502.338572841003,
2051-11-06,20991400.666405085,15502.34131256703,
2051-11-07,20991404.3762116,15502.344052293056,
2051-11-08,20991408.08601811,15502.346792019087,
2051-11-09,20991411.795824625,15502.34953174511,
2051-11-10,20991415.505631138,15502.35227147114,
2051-11-11,20991419.21543765,15502.35501119717,
2051-11-12,20991422.925244164,15502.357750923195,
2051-11-13,20991426.635050677,15502.360490649226,
2051-11-14,20991430.34485719,15502.363230375255,
2051-11-15,20991434.054663703,15502.365970101278,
2051-11-16,20991437.764470216,15502.36870982731,
2051-11-17,20991441.47427673,15502.371449553335,
2051-11-18,20991445.184083242,15502.374189279362,
2051-11-19,20991448.893889755,15502.376929005393,
2051-11-20,20991452.603696268,15502.379668731419,
2051-11-21,20991456.31350278,15502.38240845745,
2051-11-22,20991460.023309294,15502.385148183477,
2051-11-23,20991463.733115807,15502.387887909503,
2051-11-24,20991467.44292232,15502.390627635534,
2051-11-25,20991471.152728833,15502.393367361561,
2051-11-26,20991474.862535346,15502.396107087587,
2051-11-27,20991478.57234186,15502.398846813618,
2051-11-28,20991482.282148372,15502.401586539643,
2051-11-29,20991485.991954885,15502.404326265672,
2051-11-30,20991489.7017614,15502.407065991702,
2051-12-01,20991493.41156791,15502.409805717727,
2051-12-02,20991497.121374425,15502.412545443756,
2051-12-03,20991500.831180938,15502.415285169785,
2051-12-04,20991504.54098745,15502.418024895811,
2051-12-05,20991508.250793964,15502.42076462184,
2051-12-06,20991511.960600477,15502.423504347866,
2051-12-07,20991515.67040699,15502.426244073893,
2051-12-08,20991519.380213503,15502.428983799924,
2051-12-09,20991523.090020016,15502.43172352595,
2051-12-10,20991526.79982653,15502.43446325198,
2051-12-11,20991530.509633042,15502.437202978008,
2051-12-12,20991534.219439555,15502.439942704033,
2051-12-13,20991537.929246068,15502.442682430064,
2051-12-14,20991541.63905258,15502.44542215609,
2051-12-15,20991545.348859094,15502.448161882117,
2051-12-16,20991549.058665607,15502.450901608148,
2051-12-17,20991552.76847212,15502.453641334174,
2051-12-18,20991556.478278633,15502.456381060203,
2051-12-19,20991560.188085146,15502.459120786232,
2051-12-20,20991563.89789166,15502.461860512258,
2051-12-21,20991567.607698172,15502.464600238287,
2051-12-22,20991571.317504685,15502.467339964312,
2051-12-23,20991575.0273112,15502.470079690342,
2051-12-24,20991578.73711771,15502.47281941637,
2051-12-25,20991582.446924224,15502.475559142396,
2051-12-26,20991586.156730738,15502.478298868427,
2051-12-27,20991589.86653725,15502.481038594455,
2051-12-28,20991593.576343764,15502.48377832048,
2051-12-29,20991597.286150277,15502.486518046511,
2051-12-30,20991600.99595679,15502.489257772539,
2051-12-31,20991604.705763303,15502.491997498564,
2052-01-01,20991608.415569816,15502.494737224595,
2052-01-02,20991612.12537633,15502.49747695062,
2052-01-03,20991615.835182842,15502.500216676652,
2052-01-04,20991619.544989355,15502.502956402679,
2052-01-05,20991623.254795868,15502.505696128705,
2052-01-06,20991626.96460238,15502.508435854736,
2052-01-07,20991630.674408894,15502.511175580763,
2052-01-08,20991634.384215407,15502.513915306788,
2052-01-09,20991638.09402192,15502.51665503282,
2052-01-10,20991641.803828433,15502.519394758843,
2052-01-11,20991645.513634946,15502.522134484872,
2052-01-12,20991649.22344146,15502.524874210903,
2052-01-13,20991652.933247972,15502.527613936927,
2052-01-14,20991656.643054485,15502.530353662958,
2052-01-15,20991660.352861,15502.533093388987,
2052-01-16,20991664.06266751,15502.535833115011,
2052-01-17,20991667.772474024,15502.538572841042,
2052-01-18,20991671.482280537,15502.541312567068,
2052-01-19,20991675.19208705,15502.544052293095,
2052-01-20,20991678.901893564,15502.546792019126,
2052-01-21,20991682.611700077,15502.549531745151,
2052-01-22,20991686.32150659,15502.552271471182,
2052-01-23,20991690.031313103,15502.55501119721,
2052-01-24,20991693.741119616,15502.557750923235,
2052-01-25,20991697.45092613,15502.560490649266,
2052-01-26,20991701.16073264,15502.563230375292,
2052-01-27,20991704.870539155,15502.56597010132,
2052-01-28,20991708.580345668,15502.56870982735,
2052-01-29,20991712.29015218,15502.571449553376,
2052-01-30,20991715.999958694,15502.574189279405,
2052-01-31,20991719.709765207,15502.576929005434,
2052-02-01,20991723.41957172,15502.57966873146,
2052-02-02,20991727.129378233,15502.582408457489,
2052-02-03,20991730.839184746,15502.585148183518,
2052-02-04,20991734.54899126,15502.587887909543,
2052-02-05,20991738.258797772,15502.590627635573,
2052-02-06,20991741.968604285,15502.593367361598,
2052-02-07,20991745.6784108,15502.59610708763,
2052-02-08,20991749.38821731,15502.598846813657,
2052-02-09,20991753.098023824,15502.601586539682,
2052-02-10,20991756.807830337,15502.604326265713,
2052-02-11,20991760.51763685,15502.60706599174,
2052-02-12,20991764.227443364,15502.609805717766,
2052-02-13,20991767.937249877,15502.612545443797,
2052-02-14,20991771.64705639,15502.615285169823,
2052-02-15,20991775.356862903,15502.61802489585,
2052-02-16,20991779.066669416,15502.62076462188,
2052-02-17,20991782.77647593,15502.623504347906,
2052-02-18,20991786.48628244,15502.626244073936,
2052-02-19,20991790.196088955,15502.628983799965,
2052-02-20,20991793.905895468,15502.63172352599,
2052-02-21,20991797.61570198,15502.63446325202,
2052-02-22,20991801.325508494,15502.637202978045,
2052-02-23,20991805.035315007,15502.639942704074,
2052-02-24,20991808.74512152,15502.642682430103,
2052-02-25,20991812.454928033,15502.645422156129,
2052-02-26,20991816.164734546,15502.64816188216,
2052-02-27,20991819.87454106,15502.650901608187,
2052-02-28,20991823.584347572,15502.653641334213,
2052-02-29,20991827.294154085,15502.656381060244,
2052-03-01,20991831.0039606,15502.659120786271,
2052-03-02,20991834.71376711,15502.661860512297,
2052-03-03,20991838.423573624,15502.664600238328,
2052-03-04,20991842.133380137,15502.667339964353,
2052-03-05,20991845.84318665,15502.670079690384,
2052-03-06,20991849.552993163,15502.672819416412,
2052-03-07,20991853.262799677,15502.675559142437,
2052-03-08,20991856.97260619,15502.678298868468,
2052-03-09,20991860.682412703,15502.681038594495,
2052-03-10,20991864.392219216,15502.683778320521,
2052-03-11,20991868.10202573,15502.686518046552,
2052-03-12,20991871.81183224,15502.689257772576,
2052-03-13,20991875.521638755,15502.691997498605,
2052-03-14,20991879.231445268,15502.694737224636,
2052-03-15,20991882.94125178,15502.69747695066,
2052-03-16,20991886.651058294,15502.70021667669,
2052-03-17,20991890.360864807,15502.702956402718,
2052-03-18,20991894.07067132,15502.705696128744,
2052-03-19,20991897.780477833,15502.708435854775,
2052-03-20,20991901.490284346,15502.7111755808,
2052-03-21,20991905.20009086,15502.713915306827,
2052-03-22,20991908.909897372,15502.716655032858,
2052-03-23,20991912.619703885,15502.719394758884,
2052-03-24,20991916.3295104,15502.722134484915,
2052-03-25,20991920.03931691,15502.724874210942,
2052-03-26,20991923.749123424,15502.727613936968,
2052-03-27,20991927.458929937,15502.730353662999,
2052-03-28,20991931.16873645,15502.733093389024,
2052-03-29,20991934.878542963,15502.735833115052,
2052-03-30,20991938.588349476,15502.738572841083,
2052-03-31,20991942.29815599,15502.741312567108,
2052-04-01,20991946.007962503,15502.744052293137,
2052-04-02,20991949.717769016,15502.746792019167,
2052-04-03,20991953.42757553,15502.749531745192,
2052-04-04,20991957.13738204,15502.752271471221,
2052-04-05,20991960.847188555,15502.75501119725,
2052-04-06,20991964.556995068,15502.757750923276,
2052-04-07,20991968.26680158,15502.760490649305,
2052-04-08,20991971.976608094,15502.76323037533,
2052-04-09,20991975.686414607,15502.765970101362,
2052-04-10,20991979.39622112,15502.76870982739,
2052-04-11,20991983.106027633,15502.771449553415,
2052-04-12,20991986.815834146,15502.774189279446,
2052-04-13,20991990.52564066,15502.776929005473,
2052-04-14,20991994.235447172,15502.779668731499,
2052-04-15,20991997.945253685,15502.78240845753,
2052-04-16,20992001.6550602,15502.785148183555,
2052-04-17,20992005.36486671,15502.787887909582,
2052-04-18,20992009.074673224,15502.790627635613,
2052-04-19,20992012.784479737,15502.793367361639,
2052-04-20,20992016.49428625,15502.796107087668,
2052-04-21,20992020.204092763,15502.798846813697,
